Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2011,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,104844000000.0,1,2011 Q1
2011,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,102462000000.0,1,2011 Q2
2011,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,103021000000.0,1,2011 Q3
2011,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,118557000000.0,1,2011 Q4
2012,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,106962000000.0,1,2012 Q1
2012,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,104787000000.0,1,2012 Q2
2012,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,104449000000.0,1,2012 Q3
2012,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,124368000000.0,1,2012 Q4
2013,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,112954000000.0,1,2013 Q1
2013,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,110263000000.0,1,2013 Q2
2013,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,111884000000.0,1,2013 Q3
2013,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,127862000000.0,1,2013 Q4
2014,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,114489000000.0,1,2014 Q1
2014,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,112772000000.0,1,2014 Q2
2014,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,113379000000.0,1,2014 Q3
2014,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,129301000000.0,1,2014 Q4
2015,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,116501000000.0,1,2015 Q1
2015,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,114766000000.0,1,2015 Q2
2015,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,116114000000.0,1,2015 Q3
2015,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,130992000000.0,1,2015 Q4
2016,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,121095000000.0,1,2016 Q1
2016,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,118638000000.0,1,2016 Q2
2016,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,119966000000.0,1,2016 Q3
2016,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,138376000000.0,1,2016 Q4
2017,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,125928000000.0,1,2017 Q1
2017,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,124142000000.0,1,2017 Q2
2017,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,126487000000.0,1,2017 Q3
2017,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,145455000000.0,1,2017 Q4
2018,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,132451000000.0,1,2018 Q1
2018,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,129363000000.0,1,2018 Q2
2018,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,130389000000.0,1,2018 Q3
2018,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,150899000000.0,1,2018 Q4
2019,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,135210000000.0,1,2019 Q1
2019,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,135856000000.0,1,2019 Q2
2019,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,135313000000.0,1,2019 Q3
2019,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,152453000000.0,1,2019 Q4
2020,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,135121000000.0,1,2020 Q1
2020,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,116251000000.0,1,2020 Q2
2020,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,135473000000.0,1,2020 Q3
2020,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,148891000000.0,1,2020 Q4
2021,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,130757000000.0,1,2021 Q1
2021,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,144458000000.0,1,2021 Q2
2021,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,138471000000.0,1,2021 Q3
2021,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,161691000000.0,1,2021 Q4
2022,Q1,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,148099000000.0,1,2022 Q1
2022,Q2,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,151873000000.0,1,2022 Q2
2022,Q3,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,149596000000.0,1,2022 Q3
2022,Q4,Totalgoods,TG,UTIE,TGCN,https://www.ons.gov.uk/search?q=UTIE,178709000000.0,1,2022 Q4
1997,Q1,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,12939000000.0,0,1997 Q1
1997,Q2,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,13438000000.0,0,1997 Q2
1997,Q3,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,12934000000.0,0,1997 Q3
1997,Q4,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,14051000000.0,0,1997 Q4
1998,Q1,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,13170000000.0,0,1998 Q1
1998,Q2,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,14037000000.0,0,1998 Q2
1998,Q3,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,13841000000.0,0,1998 Q3
1998,Q4,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,14317000000.0,0,1998 Q4
1999,Q1,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,13825000000.0,0,1999 Q1
1999,Q2,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,14950000000.0,0,1999 Q2
1999,Q3,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,14254000000.0,0,1999 Q3
1999,Q4,Foodandnon_alcoholicbeverages,TG01,ABZV,TGCN,https://www.ons.gov.uk/search?q=ABZV,13958000000.0,0,1999 Q4
