Year,Quarter,NamedCost,COICOP,CDID,Source,Websource,ExpenditureValue,GroupTotal,Year_Quarter
2007,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,20715000000.0,1,2007 Q2
2007,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21365000000.0,1,2007 Q3
2007,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26932000000.0,1,2007 Q4
2008,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,19801000000.0,1,2008 Q1
2008,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21309000000.0,1,2008 Q2
2008,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21316000000.0,1,2008 Q3
2008,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26037000000.0,1,2008 Q4
2009,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,19362000000.0,1,2009 Q1
2009,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,20804000000.0,1,2009 Q2
2009,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,20951000000.0,1,2009 Q3
2009,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,26433000000.0,1,2009 Q4
2010,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,19243000000.0,1,2010 Q1
2010,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21428000000.0,1,2010 Q2
2010,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22298000000.0,1,2010 Q3
2010,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,27780000000.0,1,2010 Q4
2011,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,20090000000.0,1,2011 Q1
2011,Q2,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,21865000000.0,1,2011 Q2
2011,Q3,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,22231000000.0,1,2011 Q3
2011,Q4,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,28439000000.0,1,2011 Q4
2012,Q1,Totalsemi_durablegoods,TSD,UTIQ,SDGCN,https://www.ons.gov.uk/search?q=UTIQ,20444000000.0,1,2012 Q1
